rmonth,record_date,new_cases,avg_avg_speed,norm_new_cases,norm_min_avg_speed
202008,2020-08-13,327.0,65.61044703362766,0.0714910362920857,0.6297621408928455
202008,2020-08-14,882.0,65.23561125495455,0.19282903366856144,0.5684128336131761
202008,2020-08-15,138.0,66.4419991049737,0.030170529077393964,0.7658621250636274
202008,2020-08-16,349.0,66.71662111622594,0.07630083078268474,0.8108094623047895
202008,2020-08-17,479.0,65.73200278097497,0.10472234368167906,0.6496571491068902
202008,2020-08-18,446.0,65.45236342858999,0.0975076519457805,0.6038886245074425
202008,2020-08-19,577.0,65.60270465733365,0.12614779186707478,0.6284949474994668
202008,2020-08-20,335.0,65.48911783979001,0.07324005247048535,0.6099042126526709
202008,2020-08-21,385.0,65.40417785449341,0.08417140358548317,0.5960020999014863
202008,2020-08-22,335.0,66.44487317798263,0.07324005247048535,0.7663325240975535
202008,2020-08-23,400.0,66.65435646017185,0.08745080891998251,0.8006186167818595
202008,2020-08-24,242.0,65.79062420086991,0.052907739396589416,0.6592517067956907
202008,2020-08-25,661.0,65.63420758215122,0.1445124617402711,0.6336510257737531
202008,2020-08-26,376.0,65.56633302966408,0.08220376038478355,0.6225420094686821
202008,2020-08-27,419.0,65.38703650428319,0.09160472234368168,0.5931965780674766
202008,2020-08-28,586.0,65.23224291970314,0.12811543506777437,0.5678615387632258
202008,2020-08-29,412.0,66.47272287750941,0.09007433318758198,0.7708906796182543
202008,2020-08-30,389.0,66.68469984656657,0.08504591167468299,0.8055849136023633
202008,2020-08-31,544.0,65.79282141030563,0.11893310013117621,0.659611323685271
202009,2020-09-01,394.0,65.68796629267385,0.08613904678618277,0.6424497046578405
202009,2020-09-02,360.0,65.67845863700336,0.07870572802798426,0.6408935882932209
202009,2020-09-03,458.0,65.38397543472722,0.10013117621337997,0.5926955733409311
202009,2020-09-04,573.0,65.23279392021466,0.12527328377787494,0.5679517209219627
202009,2020-09-05,553.0,66.26830648254666,0.12090074333187582,0.7374338834928544
202009,2020-09-06,423.0,66.65317414652905,0.0924792304328815,0.8004251077117545
202009,2020-09-07,92.0,67.36246763521314,0.020113686051595976,0.9165150507336998
202009,2020-09-08,322.0,65.68214103055895,0.07039790118058592,0.6414962850116783
202009,2020-09-09,594.0,65.32424002685049,0.12986445124617402,0.5829186894311863
202009,2020-09-10,469.0,65.63226369709689,0.10253607345867949,0.6333328704420057
202009,2020-09-11,505.0,65.51337544751316,0.11040664626147792,0.6138744511270898
202009,2020-09-12,566.0,66.5688638761021,0.12374289462177525,0.786626060284732
202009,2020-09-13,345.0,67.0014700006397,0.07542632269348491,0.8574306301133476
202009,2020-09-14,341.0,64.96984480884844,0.07455181460428509,0.5249148851929202
202009,2020-09-15,460.0,65.65963351873187,0.10056843025797989,0.6378124844308781
202009,2020-09-16,393.0,65.76879275348503,0.08592041976388282,0.655678557565603
202009,2020-09-17,285.0,65.63608873545547,0.062308701355487536,0.6339589138107792
202009,2020-09-18,547.0,65.44441927183226,0.11958898119807608,0.6025884057403517
202009,2020-09-19,386.0,66.4377453330777,0.08439003060778312,0.7651659109506914
202009,2020-09-20,383.0,66.78062308208713,0.08373414954088325,0.8212846530243646
202009,2020-09-21,460.0,65.01821618079562,0.10056843025797989,0.5328318193010564
202009,2020-09-22,316.0,65.63949742680013,0.06908613904678618,0.6345168137355552
202009,2020-09-23,419.0,65.63169151962698,0.09160472234368168,0.6332392222541406
202009,2020-09-24,315.0,65.73352872075182,0.06886751202448622,0.6499068994071201
202009,2020-09-25,514.0,65.32793720432184,0.11237428946217752,0.5835238058305876
202009,2020-09-26,400.0,66.37586026403265,0.08745080891998251,0.7550371923680956
202009,2020-09-27,352.0,66.81512514384393,0.07695671184958461,0.8269315995244898
202009,2020-09-28,260.0,64.95850674466223,0.05684302579798863,0.5230591861820669
202009,2020-09-29,553.0,65.63641597941533,0.12090074333187582,0.6340124737732776
202009,2020-09-30,305.0,65.65424676335834,0.06668124180148666,0.6369308351074853
202010,2020-10-01,434.0,65.56857761095155,0.09488412767818102,0.6229093797010721
202010,2020-10-02,446.0,65.44314390726538,0.0975076519457805,0.6023796670415432
202010,2020-10-03,491.0,66.3757090224764,0.10734586794927853,0.7550124386886554
202010,2020-10-04,310.0,66.65503648925669,0.06777437691298645,0.8007299170249479
202010,2020-10-05,338.0,65.66483292691566,0.07389593353738522,0.6386634706720248
202010,2020-10-06,270.0,65.77063675077827,0.05902929602098819,0.655980364284711
202010,2020-10-07,395.0,65.73525807534577,0.08635767380848274,0.6501899425753982
202010,2020-10-08,475.0,65.77382050466528,0.10384783559247923,0.6565014487345698
202010,2020-10-09,562.0,65.2605659810573,0.12286838653257542,0.572497169332613
202010,2020-10-10,406.0,66.36575487701451,0.08876257105378224,0.7533832454168451
202010,2020-10-11,493.0,66.69862082979981,0.10778312199387845,0.8078633585283894
202010,2020-10-12,329.0,65.90891822165685,0.07192829033668562,0.67861286878587
202010,2020-10-13,389.0,65.5723401717556,0.08504591167468299,0.6235251973792648
202010,2020-10-14,454.0,65.38597354333537,0.09925666812418014,0.5930226034323846
202010,2020-10-15,295.0,65.0904133976541,0.0644949715784871,0.5446483253386262
202010,2020-10-16,464.0,64.59071025940055,0.10144293834717971,0.4628619988415847
202010,2020-10-17,311.0,66.35572519083875,0.0679930039352864,0.7517416884094184
